,,,,,,,
35,0.945945945945946,In which country does the Ganges start?,"""in which country does Ganges start?""","PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { 
        res:Ganges dbo:sourceCountry ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Ganges> <http://dbpedia.org/property/mouthLocation>  ?o .    
}",[(http://dbpedia.org/resource/India )],"[(""Bay of Bengal""@en )]"
36,1,In which year was Rachel Stevens born?,"""in which year was Rachel Stevens born?""",SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear> ?uri . } ,"select  ?o    
{
    <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear>  ?o .    
}","[(""1978""^^xsd:gYear )]","[(""1978""^^xsd:gYear )]"
37,0.711864406779661,Is Barack Obama a democrat?,"""Who is Barack Obama 's daughter?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK
WHERE { 
        res:Barack_Obama dbo:party <http://dbpedia.org/resource/Democratic_Party_(United_States)> . 
}","select  ?o    
{
    <http://dbpedia.org/resource/Barack_Obama> <http://dbpedia.org/ontology/child>  ?o .    
}",[(true)],[]
38,0.9,Where was Bach born?,"""Where was Cher born?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
        res:Johann_Sebastian_Bach dbo:birthPlace ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Cher> <http://dbpedia.org/ontology/birthPlace>  ?o .    
}",[(http://dbpedia.org/resource/Eisenach )],[(http://dbpedia.org/resource/El_Centro]
39,1,How often did Jane Fonda marry?,"""How often did Jane Fonda marry?""",SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  <http://dbpedia.org/resource/Jane_Fonda> <http://dbpedia.org/ontology/spouse> ?uri . } ,"select (COUNT(DISTINCT ?objOfProp) as ?c) WHERE    
{
    <http://dbpedia.org/resource/Jane_Fonda> <http://dbpedia.org/ontology/spouse>  ?objOfProp .    
}",[(3 )],[(3 )]
40,0.987951807228916,Who was the first to climb Mount Everest?,"""Who was the first to climb  Mount Everest?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri
WHERE {
          res:Mount_Everest dbo:firstAscentPerson ?uri . 
}","select  ?o    
{
    <http://dbpedia.org/resource/Mount_Everest> <http://dbpedia.org/ontology/firstAscentPerson>  ?o .    
}","[(http://dbpedia.org/resource/Edmund_Hillary ), (http://dbpedia.org/resource/Krzysztof_Wielicki ), (http://dbpedia.org/resource/Leszek_Cichy ), (http://dbpedia.org/resource/Tenzing_Norgay )]","[(http://dbpedia.org/resource/Edmund_Hillary ), (http://dbpedia.org/resource/Krzysztof_Wielicki ), (http://dbpedia.org/resource/Leszek_Cichy ), (http://dbpedia.org/resource/Tenzing_Norgay )]"
41,1,How many people live in Poland?,"""How many People live in Poland?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Poland> <http://dbpedia.org/ontology/populationTotal> ?uri . }  ,"select  ?o    
{
    <http://dbpedia.org/resource/Poland> <http://dbpedia.org/ontology/populationTotal>  ?o .    
}","[(""38186860""^^xsd:nonNegativeInteger )]","[(""38186860""^^xsd:nonNegativeInteger )]"
42,0.759493670886076,What is the location of the Houses of Parliament?,"""What is the location of Spain?""",SELECT ?uri WHERE {  <http://dbpedia.org/resource/Palace_of_Westminster> <http://dbpedia.org/ontology/location> ?uri . } ,"select  ?o    
{
    <http://dbpedia.org/resource/Spain> <http://dbpedia.org/ontology/location>  ?o .    
}","[(http://dbpedia.org/resource/City_of_Westminster ), (http://dbpedia.org/resource/England ), (http://dbpedia.org/resource/Greater_London )]",[]
43,0.740740740740741,Is Christian Bale starring in Batman Begins?,"""which person starrs in Batman Begins?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Batman_Begins dbo:starring res:Christian_Bale .
}","select  ?o    
{
    <http://dbpedia.org/resource/Batman_Begins> <http://dbpedia.org/ontology/starring>  ?o .    
}",[(false)],"[(http://dbpedia.org/resource/Christian_Bale ), (http://dbpedia.org/resource/Cillian_Murphy ), (http://dbpedia.org/resource/Gary_Oldman ), (http://dbpedia.org/resource/Katie_Holmes ), (http://dbpedia.org/resource/Liam_Neeson ), (http://dbpedia.org/resource/Michael_Caine ), (http://dbpedia.org/resource/Morgan_Freeman ), (http://dbpedia.org/resource/Tom_Wilkinson )]"
44,1,In which country is the Limerick Lake?,"""in which country is the Limerick Lake?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE { 
	res:Limerick_Lake dbo:country ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Limerick_Lake> <http://dbpedia.org/ontology/country>  ?o .    
}",[(http://dbpedia.org/resource/Canada )],[(http://dbpedia.org/resource/Canada )]
45,0.785714285714286,What was the last movie with Alec Guinness?,"""What was the death date of Alec Guinness?""",SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> .  ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Alec_Guinness> .  ?uri <http://dbpedia.org/ontology/releaseDate> ?date . } ORDER BY DESC(?date) LIMIT 1 ,"select  ?o    
{
    <http://dbpedia.org/resource/Alec_Guinness> <http://dbpedia.org/ontology/deathDate>  ?o .    
}",[(http://dbpedia.org/resource/Kafka_(film))],"[(""2000-08-05""^^xsd:date )]"
46,1,What is the highest mountain in Australia?,"""What is the highest mountain in Australia?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
	?uri rdf:type dbo:Mountain .
        ?uri dbo:locatedInArea res:Australia .
        ?uri dbo:elevation ?elevation .
} 
ORDER BY DESC(?elevation) LIMIT 1","SELECT DISTINCT ?subjOfProp WHERE 
{
 ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> . ?subjOfProp <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Australia> . ?subjOfProp <http://dbpedia.org/ontology/elevation> ?num . 
} ORDER BY DESC(?num) LIMIT 1",[(http://dbpedia.org/resource/Mount_Kaye)],[]
47,0.758620689655172,Is Frank Herbert still alive?,"""Where is Frank Herbert lived?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	OPTIONAL { res:Frank_Herbert dbo:deathDate ?date . }
        FILTER (!BOUND(?date))
}","select  ?o    
{
    <http://dbpedia.org/resource/Frank_Herbert> <http://dbpedia.org/ontology/residence>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    
}",[(false)],[]
48,1,Who created Family Guy?,"""Who created Family Guy?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Family_Guy> <http://dbpedia.org/ontology/creator> ?uri . }  ,"select  ?o    
{
    <http://dbpedia.org/resource/Family_Guy> <http://dbpedia.org/ontology/creator>  ?o .    
}",[(http://dbpedia.org/resource/Seth_MacFarlane )],[(http://dbpedia.org/resource/Seth_MacFarlane )]
49,1,What is the official language of Suriname?,"""What is the official language of Suriname?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE { 
        res:Suriname dbo:officialLanguage ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Suriname> <http://dbpedia.org/ontology/officialLanguage>  ?o .    
}",[(http://dbpedia.org/resource/Dutch_language )],[(http://dbpedia.org/resource/Dutch_language )]
50,0.857142857142857,Who wrote the song Hotel California?,"""Who wrote Hotel California?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Hotel_California> <http://dbpedia.org/ontology/writer> ?uri . },"select  ?o    
{
    <http://dbpedia.org/resource/Hotel_California> <http://dbpedia.org/ontology/writer>  ?o .    
}","[(http://dbpedia.org/resource/Don_Felder ), (http://dbpedia.org/resource/Don_Henley ), (http://dbpedia.org/resource/Glenn_Frey )]","[(http://dbpedia.org/resource/Don_Felder ), (http://dbpedia.org/resource/Don_Henley ), (http://dbpedia.org/resource/Glenn_Frey )]"
51,0.767857142857143,Give me all actors starring in movies directed by William Shatner.,"""Give me all films directed by William Shatner?""",SELECT DISTINCT ?uri WHERE {  ?x <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/William_Shatner> .  ?x <http://dbpedia.org/ontology/starring> ?uri . } ,"select  ?s    
{
   ?s <http://dbpedia.org/ontology/director>  <http://dbpedia.org/resource/William_Shatner> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Film> .    
}","[(http://dbpedia.org/resource/DeForest_Kelley ), (http://dbpedia.org/resource/George_Takei ), (http://dbpedia.org/resource/James_Doohan ), (http://dbpedia.org/resource/Leonard_Nimoy ), (http://dbpedia.org/resource/Nichelle_Nichols ), (http://dbpedia.org/resource/Walter_Koenig ), (http://dbpedia.org/resource/Dan_Martin_(actor) ), (http://dbpedia.org/resource/William_Shatner ), (http://dbpedia.org/resource/Tom_Towles ), (http://dbpedia.org/resource/Chuck_Williams_(actor) ), (http://dbpedia.org/resource/Amy_Acker ), (http://dbpedia.org/resource/Duane_Whitaker ), (http://dbpedia.org/resource/John_Prosky ), (http://dbpedia.org/resource/Dan_Gauthier ), (http://dbpedia.org/resource/J.T._Colosa ), (http://dbpedia.org/resource/Dick_Van_Patten ), (http://dbpedia.org/resource/Brenda_Bakke ), (http://dbpedia.org/resource/Rickey_Medlocke )]","[(http://dbpedia.org/resource/The_Captains_(film) ), (http://dbpedia.org/resource/Star_Trek_V:_The_Final_Frontier ), (http://dbpedia.org/resource/Star_Trek_(film_franchise) ), (http://dbpedia.org/resource/Groom_Lake_(film) )]"
52,0.819277108433735,What is in a chocolate chip cookie?,"""What is the ingredient of Chocolate chip cookie?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chocolate_chip_cookie> <http://dbpedia.org/ontology/ingredient> ?uri . },"select  ?o    
{
    <http://dbpedia.org/resource/Chocolate_chip_cookie> <http://dbpedia.org/ontology/ingredient>  ?o .    
}","[(http://dbpedia.org/resource/Chocolate_chip ), (http://dbpedia.org/resource/Vanilla ), (http://dbpedia.org/resource/Sodium_bicarbonate ), (http://dbpedia.org/resource/Egg_(food) ), (http://dbpedia.org/resource/Brown_sugar ), (http://dbpedia.org/resource/Salt ), (http://dbpedia.org/resource/Butter ), (http://dbpedia.org/resource/Shortening ), (http://dbpedia.org/resource/Sugar ), (http://dbpedia.org/resource/Flour )]","[(http://dbpedia.org/resource/Chocolate_chip ), (http://dbpedia.org/resource/Vanilla ), (http://dbpedia.org/resource/Sodium_bicarbonate ), (http://dbpedia.org/resource/Egg_(food) ), (http://dbpedia.org/resource/Brown_sugar ), (http://dbpedia.org/resource/Salt ), (http://dbpedia.org/resource/Butter ), (http://dbpedia.org/resource/Shortening ), (http://dbpedia.org/resource/Sugar ), (http://dbpedia.org/resource/Flour )]"
53,0,Give me all professional skateboarders from Sweden.,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	?uri dbo:occupation res:Skateboarding . 
        { ?uri dbo:birthPlace res:Sweden . }
        UNION
        { ?uri dbo:birthPlace ?place . 
          ?place dbo:country res:Sweden . }
}",,"[(http://dbpedia.org/resource/Ali_Boulala),(http://dbpedia.org/resource/Tony_Magnusson)]",[]
54,0.773333333333333,Which ingredients do I need for carrot cake?,"""the ingredients of Carrot cake?""",SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Carrot_cake> <http://dbpedia.org/ontology/ingredient> ?uri . } ,"select  ?o    
{
    <http://dbpedia.org/resource/Carrot_cake> <http://dbpedia.org/ontology/ingredient>  ?o .    
}","[(http://dbpedia.org/resource/Allspice ), (http://dbpedia.org/resource/Carrot ), (http://dbpedia.org/resource/Cream_cheese ), (http://dbpedia.org/resource/Egg_(food) ), (http://dbpedia.org/resource/Flour ), (http://dbpedia.org/resource/Icing_(food) ), (http://dbpedia.org/resource/Marzipan ), (http://dbpedia.org/resource/Nutmeg ), (http://dbpedia.org/resource/Sugar )]","[(http://dbpedia.org/resource/Allspice ), (http://dbpedia.org/resource/Carrot ), (http://dbpedia.org/resource/Cream_cheese ), (http://dbpedia.org/resource/Egg_(food) ), (http://dbpedia.org/resource/Flour ), (http://dbpedia.org/resource/Icing_(food) ), (http://dbpedia.org/resource/Marzipan ), (http://dbpedia.org/resource/Nutmeg ), (http://dbpedia.org/resource/Sugar )]"
55,0,Does Neymar play for Real Madrid?,,ASK WHERE { <http://dbpedia.org/resource/Neymar> <http://dbpedia.org/ontology/team> <http://dbpedia.org/resource/Real_Madrid_C.F.> . },,[(false)],[]
56,0,Which computer scientist won an oscar?,,"SELECT DISTINCT ?uri WHERE { { ?uri <http://dbpedia.org/ontology/field> <http://dbpedia.org/resource/Computer_science> . } UNION { ?uri <http://purl.org/dc/elements/1.1/description> ?s . FILTER regex(?s,'computer scientist','i') } ?uri <http://dbpedia.org/ontology/award> <http://dbpedia.org/resource/Academy_Awards> . } ",,[],[]
57,0.712871287128713,How many companies were founded in the same year as Google?,"""How many companies are produced by Google?""",SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Company> .  ?uri <http://dbpedia.org/ontology/foundingYear> ?year .  <http://dbpedia.org/resource/Google> <http://dbpedia.org/ontology/foundingYear> ?year . } ,"select  (COUNT(DISTINCT ?subjOfProp) as ?c) WHERE    
{
   ?subjOfProp <http://dbpedia.org/ontology/product>  <http://dbpedia.org/resource/Google> .    
}",[(6 )],[(0 )]
58,0.702127659574468,In which UK city are the headquarters of the MI6?,"""in which city did the creators of Cher? live?""","PREFIX res: <http://dbpedia.org/resource/> 
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE { 
        res:Secret_Intelligence_Service dbo:headquarter ?uri . 
        ?uri dbo:country res:United_Kingdom . 
}","SELECT DISTINCT ?objOfProp WHERE 
{
    ?subjOfProp <http://dbpedia.org/ontology/residence> ?objOfProp .   <http://dbpedia.org/resource/Cher> <http://dbpedia.org/ontology/creator> ?subjOfProp .
}","[(http://dbpedia.org/resource/London ), (http://dbpedia.org/resource/SIS_Building ), (http://dbpedia.org/resource/United_Kingdom )]",[]
59,0,Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
        res:Cuban_Missile_Crisis dbo:date ?x .
	res:Bay_of_Pigs_Invasion dbo:date ?y .
	FILTER (?x < ?y)
}",,[(false)],[]
60,1,What does IYCM stand for?,"""What does IYCM stand for?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:abbreviation 'IYCM' .
}","select  ?s    
{
   ?s <http://dbpedia.org/ontology/abbreviation>  'IYCM'    
}",[(http://dbpedia.org/resource/Youth_Climate_Movement)],[]
61,0.939393939393939,When did the Ming dynasty dissolve?,"""When did Ming dynasty dissolve?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?date
WHERE {  
        res:Ming_dynasty dbo:dissolutionDate ?date .
}","select  ?o    
{
    <http://dbpedia.org/resource/Ming_dynasty> <http://dbpedia.org/ontology/dissolutionDate>  ?o .    
}","[(""1644-04-25""^^xsd:date )]","[(""1644-04-25""^^xsd:date )]"
62,0,List all episodes of the first season of the HBO television series The Sopranos!,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	?uri dbo:series res:The_Sopranos  .
        ?uri dbo:seasonNumber 1 .
}",,"[(http://dbpedia.org/resource/He_Is_Risen_(The_Sopranos) ), (http://dbpedia.org/resource/Everybody_Hurts_(The_Sopranos) ), (http://dbpedia.org/resource/Proshai, (http://dbpedia.org/resource/Two_Tonys ), (http://dbpedia.org/resource/The_Blue_Comet ), (http://dbpedia.org/resource/I_Dream_of_Jeannie_Cusamano ), (http://dbpedia.org/resource/Where's_Johnny%3F ), (http://dbpedia.org/resource/Stage_5_(The_Sopranos) ), (http://dbpedia.org/resource/Mergers_and_Acquisitions_(The_Sopranos) ), (http://dbpedia.org/resource/Eloise_(The_Sopranos) ), (http://dbpedia.org/resource/The_Legend_of_Tennessee_Moltisanti ), (http://dbpedia.org/resource/Johnny_Cakes_(The_Sopranos) ), (http://dbpedia.org/resource/46_Long ), (http://dbpedia.org/resource/The_Second_Coming_(The_Sopranos) ), (http://dbpedia.org/resource/Big_Girls_Don't_Cry_(The_Sopranos) ), (http://dbpedia.org/resource/Moe_n'_Joe ), (http://dbpedia.org/resource/The_Strong, (http://dbpedia.org/resource/Irregular_Around_the_Margins ), (http://dbpedia.org/resource/Toodle_Fucking-Oo ), (http://dbpedia.org/resource/The_Happy_Wanderer_(The_Sopranos) ), (http://dbpedia.org/resource/House_Arrest_(The_Sopranos) ), (http://dbpedia.org/resource/Unidentified_Black_Males ), (http://dbpedia.org/resource/Guy_Walks_into_a_Psychiatrist's_Office... ), (http://dbpedia.org/resource/No_Show ), (http://dbpedia.org/resource/Isabella_(The_Sopranos) ), (http://dbpedia.org/resource/Watching_Too_Much_Television ), (http://dbpedia.org/resource/Mr._Ruggerio's_Neighborhood ), (http://dbpedia.org/resource/Pax_Soprana ), (http://dbpedia.org/resource/Whoever_Did_This ), (http://dbpedia.org/resource/Army_of_One_(The_Sopranos) ), (http://dbpedia.org/resource/Another_Toothpick ), (http://dbpedia.org/resource/The_Weight_(The_Sopranos) ), (http://dbpedia.org/resource/Amour_Fou ), (http://dbpedia.org/resource/Pine_Barrens_(The_Sopranos) ), (http://dbpedia.org/resource/Remember_When_(The_Sopranos) ), (http://dbpedia.org/resource/University_(The_Sopranos) ), (http://dbpedia.org/resource/...To_Save_Us_All_from_Satan's_Power ), (http://dbpedia.org/resource/Members_Only_(The_Sopranos) ), (http://dbpedia.org/resource/Second_Opinion_(The_Sopranos) ), (http://dbpedia.org/resource/Live_Free_or_Die_(The_Sopranos) ), (http://dbpedia.org/resource/Made_in_America_(The_Sopranos) ), (http://dbpedia.org/resource/Nobody_Knows_Anything ), (http://dbpedia.org/resource/Kennedy_and_Heidi ), (http://dbpedia.org/resource/D-Girl_(The_Sopranos) ), (http://dbpedia.org/resource/Employee_of_the_Month_(The_Sopranos) ), (http://dbpedia.org/resource/Cold_Stones ), (http://dbpedia.org/resource/All_Happy_Families... ), (http://dbpedia.org/resource/The_Ride_(The_Sopranos) ), (http://dbpedia.org/resource/Soprano_Home_Movies ), (http://dbpedia.org/resource/Do_Not_Resuscitate_(The_Sopranos) ), (http://dbpedia.org/resource/Commendatori ), (http://dbpedia.org/resource/All_Due_Respect_(The_Sopranos) ), (http://dbpedia.org/resource/A_Hit_Is_a_Hit ), (http://dbpedia.org/resource/Boca_(The_Sopranos) ), (http://dbpedia.org/resource/Calling_All_Cars_(The_Sopranos) ), (http://dbpedia.org/resource/For_All_Debts_Public_and_Private ), (http://dbpedia.org/resource/Kaisha ), (http://dbpedia.org/resource/College_(The_Sopranos) ), (http://dbpedia.org/resource/The_Knight_in_White_Satin_Armor ), (http://dbpedia.org/resource/Denial, (http://dbpedia.org/resource/Christopher_(The_Sopranos) ), (http://dbpedia.org/resource/The_Telltale_Moozadell ), (http://dbpedia.org/resource/Cold_Cuts_(The_Sopranos) ), (http://dbpedia.org/resource/Down_Neck ), (http://dbpedia.org/resource/Long_Term_Parking ), (http://dbpedia.org/resource/Pie-O-My ), (http://dbpedia.org/resource/Join_the_Club ), (http://dbpedia.org/resource/From_Where_to_Eternity ), (http://dbpedia.org/resource/Mayham ), (http://dbpedia.org/resource/Whitecaps_(The_Sopranos) ), (http://dbpedia.org/resource/The_Fleshy_Part_of_the_Thigh ), (http://dbpedia.org/resource/Rat_Pack_(The_Sopranos) ), (http://dbpedia.org/resource/Full_Leather_Jacket ), (http://dbpedia.org/resource/Mr._&_Mrs._John_Sacrimoni_Request... ), (http://dbpedia.org/resource/The_Test_Dream ), (http://dbpedia.org/resource/Bust_Out ), (http://dbpedia.org/resource/Walk_Like_a_Man_(The_Sopranos) ), (http://dbpedia.org/resource/Sentimental_Education_(The_Sopranos) ), (http://dbpedia.org/resource/Funhouse_(The_Sopranos) ), (http://dbpedia.org/resource/Chasing_It ), (http://dbpedia.org/resource/Meadowlands_(The_Sopranos) ), (http://dbpedia.org/resource/In_Camelot ), (http://dbpedia.org/resource/Fortunate_Son_(The_Sopranos) ), (http://dbpedia.org/resource/Marco_Polo_(The_Sopranos) ), (http://dbpedia.org/resource/Luxury_Lounge ), (http://dbpedia.org/resource/The_Sopranos_(episode) )]",[]
63,0.926315789473684,"What is the total population of Melbourne, Florida?","""What is the population of Melbourne Florida?""","PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT ?uri 
WHERE { 
        <http://dbpedia.org/resource/Melbourne,_Florida> dbo:populationTotal ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Melbourne,_Florida> <http://dbpedia.org/ontology/populationTotal>  ?o .    
}","[(""76068""^^xsd:nonNegativeInteger )]","[(""76068""^^xsd:nonNegativeInteger )]"
64,0.72289156626506,Did Arnold Schwarzenegger attend a university?,"""Whom did Arnold Schwarzenegger marry?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK
WHERE {
        res:Arnold_Schwarzenegger dbo:almaMater ?x .
        ?x rdf:type dbo:University .
}","select  ?s    
{
   ?s <http://dbpedia.org/ontology/spouse>  <http://dbpedia.org/resource/Arnold_Schwarzenegger> .    
}",[(true)],[]
65,1,What country is Mount Everest in?,"""what country is Mount Everest in?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri
WHERE { 
        res:Mount_Everest dbo:locatedInArea ?uri . 
        ?uri rdf:type dbo:Country .
}","select  ?o    
{
    <http://dbpedia.org/resource/Mount_Everest> <http://dbpedia.org/ontology/locatedInArea>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    
}","[(http://dbpedia.org/resource/China ), (http://dbpedia.org/resource/Nepal ), (http://dbpedia.org/resource/Sagarmatha_Zone ), (http://dbpedia.org/resource/Shigatse_Prefecture ), (http://dbpedia.org/resource/Solukhumbu_District ), (http://dbpedia.org/resource/Tibet_Autonomous_Region ), (http://dbpedia.org/resource/Tingri_County )]","[(http://dbpedia.org/resource/China ), (http://dbpedia.org/resource/Nepal ), (http://dbpedia.org/resource/Sagarmatha_Zone ), (http://dbpedia.org/resource/Shigatse_Prefecture ), (http://dbpedia.org/resource/Solukhumbu_District ), (http://dbpedia.org/resource/Tibet_Autonomous_Region ), (http://dbpedia.org/resource/Tingri_County )]"
66,0.947368421052632,What is the largest city in Australia?,"""What is the largest city of Australia?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:Australia dbo:largestCity ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Australia> <http://dbpedia.org/ontology/largestCity>  ?o .    
}",[(http://dbpedia.org/resource/Sydney )],[(http://dbpedia.org/resource/Sydney )]
67,0.773333333333333,Give me all launch pads operated by NASA.,"""which launch pads operate by NASA?""","PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri 
WHERE { 
        ?uri rdf:type dbo:LaunchPad .  
        ?uri dbo:operator res:NASA . 
}","select  ?s    
{
   ?s <http://dbpedia.org/ontology/operator>  <http://dbpedia.org/resource/NASA> .   ?s <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/LaunchPad> .    
}","[(http://dbpedia.org/resource/MV_Retriever ), (http://dbpedia.org/resource/Cape_Canaveral_Air_Force_Station_Launch_Complex_13 ), (http://dbpedia.org/resource/Spaceport_Florida_Launch_Complex_36 ), (http://dbpedia.org/resource/White_Sands_Space_Harbor ), (http://dbpedia.org/resource/Broglio_Space_Centre ), (http://dbpedia.org/resource/Mid-Atlantic_Regional_Spaceport_Launch_Pad_0 ), (http://dbpedia.org/resource/Keweenaw_Rocket_Range ), (http://dbpedia.org/resource/Kennedy_Space_Center_Launch_Complex_39 ), (http://dbpedia.org/resource/Wallops_Flight_Facility_Launch_Area_3 )]","[(http://dbpedia.org/resource/Kennedy_Space_Center_Launch_Complex_39 ), (http://dbpedia.org/resource/MV_Retriever ), (http://dbpedia.org/resource/Cape_Canaveral_Air_Force_Station_Launch_Complex_13 ), (http://dbpedia.org/resource/Spaceport_Florida_Launch_Complex_36 ), (http://dbpedia.org/resource/White_Sands_Space_Harbor ), (http://dbpedia.org/resource/Broglio_Space_Centre ), (http://dbpedia.org/resource/Mid-Atlantic_Regional_Spaceport_Launch_Pad_0 ), (http://dbpedia.org/resource/Keweenaw_Rocket_Range ), (http://dbpedia.org/resource/Wallops_Flight_Facility_Launch_Area_3 )]"
68,1,Who is the mayor of Tel Aviv?,"""Who is the mayor of Tel Aviv?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE { 
        res:Tel_Aviv dbo:leaderName ?uri .
}","select  ?o    
{
    <http://dbpedia.org/resource/Tel_Aviv> <http://dbpedia.org/ontology/leaderName>  ?o .    
}",[(http://dbpedia.org/resource/Ron_Huldai )],[(http://dbpedia.org/resource/Ron_Huldai )]
